Type,Severity,Risk Score,URL/Location,Payload,Impact,Remediation
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id=""^"")","""^""","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id=""*"")","""*""","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id="" or """"-"")",""" or """"-""","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id="" or """" "")",""" or """" ""","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id="" or """"^"")",""" or """"^""","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id="" or """"*"")",""" or """"*""","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id=or true--),or true--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id="" or true--)",""" or true--","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id="" or """"&"")",""" or """"&""","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id=' or true--),' or true--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id="") or true--)",""") or true--","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id=' or 'x'='x),' or 'x'='x,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id="" or ""x""=""x)",""" or ""x""=""x","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id=') or true--),') or true--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id="") or (""x"")=(""x)",""") or (""x"")=(""x","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id=') or ('x')=('x),') or ('x')=('x,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,"Parameter: id (in URL: http://testphp.vulnweb.com/listproducts.php?cat=1?id="")) or ((""x""))=((""x)",""")) or ((""x""))=((""x","Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
